frame,score,lives,power,polarity,player_x,player_y,chain_count,chain_color,input_up,input_down,input_left,input_right,input_fire,input_polarity,enemy_count,bullet_count,reward,e_0_x,e_0_y,e_0_type,e_0_pol,e_0_vx,e_0_vy,e_0_ax,e_0_ay,e_1_x,e_1_y,e_1_type,e_1_pol,e_1_vx,e_1_vy,e_1_ax,e_1_ay,e_2_x,e_2_y,e_2_type,e_2_pol,e_2_vx,e_2_vy,e_2_ax,e_2_ay,e_3_x,e_3_y,e_3_type,e_3_pol,e_3_vx,e_3_vy,e_3_ax,e_3_ay,e_4_x,e_4_y,e_4_type,e_4_pol,e_4_vx,e_4_vy,e_4_ax,e_4_ay,e_5_x,e_5_y,e_5_type,e_5_pol,e_5_vx,e_5_vy,e_5_ax,e_5_ay,e_6_x,e_6_y,e_6_type,e_6_pol,e_6_vx,e_6_vy,e_6_ax,e_6_ay,e_7_x,e_7_y,e_7_type,e_7_pol,e_7_vx,e_7_vy,e_7_ax,e_7_ay,e_8_x,e_8_y,e_8_type,e_8_pol,e_8_vx,e_8_vy,e_8_ax,e_8_ay,e_9_x,e_9_y,e_9_type,e_9_pol,e_9_vx,e_9_vy,e_9_ax,e_9_ay,e_10_x,e_10_y,e_10_type,e_10_pol,e_10_vx,e_10_vy,e_10_ax,e_10_ay,e_11_x,e_11_y,e_11_type,e_11_pol,e_11_vx,e_11_vy,e_11_ax,e_11_ay,e_12_x,e_12_y,e_12_type,e_12_pol,e_12_vx,e_12_vy,e_12_ax,e_12_ay,e_13_x,e_13_y,e_13_type,e_13_pol,e_13_vx,e_13_vy,e_13_ax,e_13_ay,e_14_x,e_14_y,e_14_type,e_14_pol,e_14_vx,e_14_vy,e_14_ax,e_14_ay,e_15_x,e_15_y,e_15_type,e_15_pol,e_15_vx,e_15_vy,e_15_ax,e_15_ay,e_16_x,e_16_y,e_16_type,e_16_pol,e_16_vx,e_16_vy,e_16_ax,e_16_ay,e_17_x,e_17_y,e_17_type,e_17_pol,e_17_vx,e_17_vy,e_17_ax,e_17_ay,e_18_x,e_18_y,e_18_type,e_18_pol,e_18_vx,e_18_vy,e_18_ax,e_18_ay,e_19_x,e_19_y,e_19_type,e_19_pol,e_19_vx,e_19_vy,e_19_ax,e_19_ay,b_0_x,b_0_y,b_0_type,b_0_pol,b_0_ang,b_0_amp,b_1_x,b_1_y,b_1_type,b_1_pol,b_1_ang,b_1_amp,b_2_x,b_2_y,b_2_type,b_2_pol,b_2_ang,b_2_amp,b_3_x,b_3_y,b_3_type,b_3_pol,b_3_ang,b_3_amp,b_4_x,b_4_y,b_4_type,b_4_pol,b_4_ang,b_4_amp,b_5_x,b_5_y,b_5_type,b_5_pol,b_5_ang,b_5_amp,b_6_x,b_6_y,b_6_type,b_6_pol,b_6_ang,b_6_amp,b_7_x,b_7_y,b_7_type,b_7_pol,b_7_ang,b_7_amp,b_8_x,b_8_y,b_8_type,b_8_pol,b_8_ang,b_8_amp,b_9_x,b_9_y,b_9_type,b_9_pol,b_9_ang,b_9_amp,b_10_x,b_10_y,b_10_type,b_10_pol,b_10_ang,b_10_amp,b_11_x,b_11_y,b_11_type,b_11_pol,b_11_ang,b_11_amp,b_12_x,b_12_y,b_12_type,b_12_pol,b_12_ang,b_12_amp,b_13_x,b_13_y,b_13_type,b_13_pol,b_13_ang,b_13_amp,b_14_x,b_14_y,b_14_type,b_14_pol,b_14_ang,b_14_amp,b_15_x,b_15_y,b_15_type,b_15_pol,b_15_ang,b_15_amp,b_16_x,b_16_y,b_16_type,b_16_pol,b_16_ang,b_16_amp,b_17_x,b_17_y,b_17_type,b_17_pol,b_17_ang,b_17_amp,b_18_x,b_18_y,b_18_type,b_18_pol,b_18_ang,b_18_amp,b_19_x,b_19_y,b_19_type,b_19_pol,b_19_ang,b_19_amp,b_20_x,b_20_y,b_20_type,b_20_pol,b_20_ang,b_20_amp,b_21_x,b_21_y,b_21_type,b_21_pol,b_21_ang,b_21_amp,b_22_x,b_22_y,b_22_type,b_22_pol,b_22_ang,b_22_amp,b_23_x,b_23_y,b_23_type,b_23_pol,b_23_ang,b_23_amp,b_24_x,b_24_y,b_24_type,b_24_pol,b_24_ang,b_24_amp,b_25_x,b_25_y,b_25_type,b_25_pol,b_25_ang,b_25_amp,b_26_x,b_26_y,b_26_type,b_26_pol,b_26_ang,b_26_amp,b_27_x,b_27_y,b_27_type,b_27_pol,b_27_ang,b_27_amp,b_28_x,b_28_y,b_28_type,b_28_pol,b_28_ang,b_28_amp,b_29_x,b_29_y,b_29_type,b_29_pol,b_29_ang,b_29_amp,b_30_x,b_30_y,b_30_type,b_30_pol,b_30_ang,b_30_amp,b_31_x,b_31_y,b_31_type,b_31_pol,b_31_ang,b_31_amp,b_32_x,b_32_y,b_32_type,b_32_pol,b_32_ang,b_32_amp,b_33_x,b_33_y,b_33_type,b_33_pol,b_33_ang,b_33_amp,b_34_x,b_34_y,b_34_type,b_34_pol,b_34_ang,b_34_amp,b_35_x,b_35_y,b_35_type,b_35_pol,b_35_ang,b_35_amp,b_36_x,b_36_y,b_36_type,b_36_pol,b_36_ang,b_36_amp,b_37_x,b_37_y,b_37_type,b_37_pol,b_37_ang,b_37_amp,b_38_x,b_38_y,b_38_type,b_38_pol,b_38_ang,b_38_amp,b_39_x,b_39_y,b_39_type,b_39_pol,b_39_ang,b_39_amp,b_40_x,b_40_y,b_40_type,b_40_pol,b_40_ang,b_40_amp,b_41_x,b_41_y,b_41_type,b_41_pol,b_41_ang,b_41_amp,b_42_x,b_42_y,b_42_type,b_42_pol,b_42_ang,b_42_amp,b_43_x,b_43_y,b_43_type,b_43_pol,b_43_ang,b_43_amp,b_44_x,b_44_y,b_44_type,b_44_pol,b_44_ang,b_44_amp,b_45_x,b_45_y,b_45_type,b_45_pol,b_45_ang,b_45_amp,b_46_x,b_46_y,b_46_type,b_46_pol,b_46_ang,b_46_amp,b_47_x,b_47_y,b_47_type,b_47_pol,b_47_ang,b_47_amp,b_48_x,b_48_y,b_48_type,b_48_pol,b_48_ang,b_48_amp,b_49_x,b_49_y,b_49_type,b_49_pol,b_49_ang,b_49_amp,b_50_x,b_50_y,b_50_type,b_50_pol,b_50_ang,b_50_amp,b_51_x,b_51_y,b_51_type,b_51_pol,b_51_ang,b_51_amp,b_52_x,b_52_y,b_52_type,b_52_pol,b_52_ang,b_52_amp,b_53_x,b_53_y,b_53_type,b_53_pol,b_53_ang,b_53_amp,b_54_x,b_54_y,b_54_type,b_54_pol,b_54_ang,b_54_amp,b_55_x,b_55_y,b_55_type,b_55_pol,b_55_ang,b_55_amp,b_56_x,b_56_y,b_56_type,b_56_pol,b_56_ang,b_56_amp,b_57_x,b_57_y,b_57_type,b_57_pol,b_57_ang,b_57_amp,b_58_x,b_58_y,b_58_type,b_58_pol,b_58_ang,b_58_amp,b_59_x,b_59_y,b_59_type,b_59_pol,b_59_ang,b_59_amp,b_60_x,b_60_y,b_60_type,b_60_pol,b_60_ang,b_60_amp,b_61_x,b_61_y,b_61_type,b_61_pol,b_61_ang,b_61_amp,b_62_x,b_62_y,b_62_type,b_62_pol,b_62_ang,b_62_amp,b_63_x,b_63_y,b_63_type,b_63_pol,b_63_ang,b_63_amp,b_64_x,b_64_y,b_64_type,b_64_pol,b_64_ang,b_64_amp,b_65_x,b_65_y,b_65_type,b_65_pol,b_65_ang,b_65_amp,b_66_x,b_66_y,b_66_type,b_66_pol,b_66_ang,b_66_amp,b_67_x,b_67_y,b_67_type,b_67_pol,b_67_ang,b_67_amp,b_68_x,b_68_y,b_68_type,b_68_pol,b_68_ang,b_68_amp,b_69_x,b_69_y,b_69_type,b_69_pol,b_69_ang,b_69_amp,b_70_x,b_70_y,b_70_type,b_70_pol,b_70_ang,b_70_amp,b_71_x,b_71_y,b_71_type,b_71_pol,b_71_ang,b_71_amp,b_72_x,b_72_y,b_72_type,b_72_pol,b_72_ang,b_72_amp,b_73_x,b_73_y,b_73_type,b_73_pol,b_73_ang,b_73_amp,b_74_x,b_74_y,b_74_type,b_74_pol,b_74_ang,b_74_amp,b_75_x,b_75_y,b_75_type,b_75_pol,b_75_ang,b_75_amp,b_76_x,b_76_y,b_76_type,b_76_pol,b_76_ang,b_76_amp,b_77_x,b_77_y,b_77_type,b_77_pol,b_77_ang,b_77_amp,b_78_x,b_78_y,b_78_type,b_78_pol,b_78_ang,b_78_amp,b_79_x,b_79_y,b_79_type,b_79_pol,b_79_ang,b_79_amp,b_80_x,b_80_y,b_80_type,b_80_pol,b_80_ang,b_80_amp,b_81_x,b_81_y,b_81_type,b_81_pol,b_81_ang,b_81_amp,b_82_x,b_82_y,b_82_type,b_82_pol,b_82_ang,b_82_amp,b_83_x,b_83_y,b_83_type,b_83_pol,b_83_ang,b_83_amp,b_84_x,b_84_y,b_84_type,b_84_pol,b_84_ang,b_84_amp,b_85_x,b_85_y,b_85_type,b_85_pol,b_85_ang,b_85_amp,b_86_x,b_86_y,b_86_type,b_86_pol,b_86_ang,b_86_amp,b_87_x,b_87_y,b_87_type,b_87_pol,b_87_ang,b_87_amp,b_88_x,b_88_y,b_88_type,b_88_pol,b_88_ang,b_88_amp,b_89_x,b_89_y,b_89_type,b_89_pol,b_89_ang,b_89_amp,b_90_x,b_90_y,b_90_type,b_90_pol,b_90_ang,b_90_amp,b_91_x,b_91_y,b_91_type,b_91_pol,b_91_ang,b_91_amp,b_92_x,b_92_y,b_92_type,b_92_pol,b_92_ang,b_92_amp,b_93_x,b_93_y,b_93_type,b_93_pol,b_93_ang,b_93_amp,b_94_x,b_94_y,b_94_type,b_94_pol,b_94_ang,b_94_amp,b_95_x,b_95_y,b_95_type,b_95_pol,b_95_ang,b_95_amp,b_96_x,b_96_y,b_96_type,b_96_pol,b_96_ang,b_96_amp,b_97_x,b_97_y,b_97_type,b_97_pol,b_97_ang,b_97_amp,b_98_x,b_98_y,b_98_type,b_98_pol,b_98_ang,b_98_amp,b_99_x,b_99_y,b_99_type,b_99_pol,b_99_ang,b_99_amp
10,0,4,0,0,160,180,0,-1,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,0,0,160,180,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,4,0,0,160,180,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,4,0,0,160,180,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,4,0,0,160,180,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
